;FFMETADATA1
album=TWiT March 2009
artist=Leo Laporte and the TWiTs
comment=http://twit.tv/185
genre=Podcast
title=TWiT 185: Craig's Lust
date=2009
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a    xmlns:dc\="http://purl.org/dc/elements/1.1/"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\="Windows PCM IEEE Float  (0.24 float type 3)"\\x0a   xmpDM:duration\="1:24:22.658"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="12573"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\=""\\x0a   xmpDM:genre\="Other">\\x0a   <dc:title>\\x0a    <rdf:Alt>\\x0a     <rdf:li xml:lang\="x-default">\\xe2\\x82\\xacR?</rdf:li>\\x0a    </rdf:Alt>\\x0a   </dc:title>\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                     \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100
;FFMETADATA1
album=TWiT March 2009
artist=Leo Laporte and the TWiTs
comment=http://twit.tv/185
genre=Podcast
title=TWiT 185: Craig's Lust
date=2009
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a    xmlns:dc\="http://purl.org/dc/elements/1.1/"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\="Windows PCM IEEE Float  (0.24 float type 3)"\\x0a   xmpDM:duration\="1:24:22.658"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="12573"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\=""\\x0a   xmpDM:genre\="Other">\\x0a   <dc:title>\\x0a    <rdf:Alt>\\x0a     <rdf:li xml:lang\="x-default">\\xe2\\x82\\xacR?</rdf:li>\\x0a    </rdf:Alt>\\x0a   </dc:title>\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                     \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:33:35.000 --> 00:33:36.000]   >> -- it's going to be --
[00:33:36.000 --> 00:33:37.000]   >> -- it's going to be --
[00:33:37.000 --> 00:33:38.000]   >> -- it's going to be --
[00:33:38.000 --> 00:33:39.000]   >> -- it's going to be --
[00:33:39.000 --> 00:33:40.000]   >> -- it's going to be --
[00:33:40.000 --> 00:33:41.000]   >> -- it's going to be --
[00:33:41.000 --> 00:33:42.000]   >> -- it's going to be --
[00:33:42.000 --> 00:33:43.000]   >> -- it's going to be --
[00:33:43.000 --> 00:33:44.000]   >> -- it's going to be --
[00:33:44.000 --> 00:33:45.000]   >> -- it's going to be --
[00:33:45.000 --> 00:33:46.000]   >> -- it's going to be --
[00:33:46.000 --> 00:33:47.000]   >> -- it's going to be --
[00:33:48.000 --> 00:33:49.000]   >> -- it's going to be --
[00:33:49.000 --> 00:33:50.000]   >> -- it's going to be --
[00:33:50.000 --> 00:33:51.000]   >> -- it's going to be --
[00:33:51.000 --> 00:33:52.000]   >> -- it's going to be --
[00:33:52.000 --> 00:33:53.000]   >> -- it's going to be --
[00:33:53.000 --> 00:33:54.000]   >> -- it's going to be --
[00:33:54.000 --> 00:33:55.000]   >> -- it's going to be --
[00:33:55.000 --> 00:33:56.000]   >> -- it's going to be --
[00:33:56.000 --> 00:33:57.000]   >> -- it's going to be --
[00:33:57.000 --> 00:33:58.000]   >> -- it's going to be --
[00:33:58.000 --> 00:33:59.000]   >> -- it's going to be --
[00:33:59.000 --> 00:34:00.000]   >> -- it's going to be --
[00:34:00.000 --> 00:34:01.000]   >> -- it's going to be --
[00:34:01.000 --> 00:34:02.000]   >> -- it's going to be --
[00:34:02.000 --> 00:34:03.000]   >> -- it's going to be --
[00:34:03.000 --> 00:34:04.000]   >> -- it's going to be --
[00:34:04.000 --> 00:34:05.000]   >> -- it's going to be --
[00:34:05.000 --> 00:34:06.000]   >> -- it's going to be --
[00:34:06.000 --> 00:34:07.000]   >> -- it's going to be --
[00:34:07.000 --> 00:34:08.000]   >> -- it's going to be --
[00:34:08.000 --> 00:34:09.000]   >> -- it's going to be --
[00:34:09.000 --> 00:34:10.000]   >> -- it's going to be --
[00:34:10.000 --> 00:34:12.000]   >> -- it's going to be --
[00:34:12.000 --> 00:34:13.000]   >> -- it's going to be --
[00:34:13.000 --> 00:34:14.000]   >> -- it's going to be --
[00:34:14.000 --> 00:34:15.000]   >> -- it's going to be --
[00:34:15.000 --> 00:34:16.000]   >> -- it's going to be --
[00:34:16.000 --> 00:34:17.000]   >> -- it's going to be --
[00:34:17.000 --> 00:34:18.000]   >> -- it's going to be --
[00:34:18.000 --> 00:34:19.000]   >> -- it's going to be --
[00:34:19.000 --> 00:34:20.000]   >> -- it's going to be --
[00:34:20.000 --> 00:34:21.000]   >> -- it's going to be --
[00:34:21.000 --> 00:34:22.000]   >> -- it's going to be --
[00:34:22.000 --> 00:34:23.000]   >> -- it's going to be --
[00:34:23.000 --> 00:34:24.000]   >> -- it's going to be --
[00:34:24.000 --> 00:34:25.000]   >> -- it's going to be --
[00:34:25.000 --> 00:34:26.000]   >> -- it's going to be --
[00:34:26.000 --> 00:34:27.000]   >> -- it's going to be --
[00:34:27.000 --> 00:34:28.000]   >> -- it's going to be --
[00:34:28.000 --> 00:34:29.000]   >> -- it's going to be --
[00:34:29.000 --> 00:34:30.000]   >> -- it's going to be --
[00:34:30.000 --> 00:34:31.000]   >> -- it's going to be --
[00:34:31.000 --> 00:34:32.000]   >> -- it's going to be --
[00:34:32.000 --> 00:34:33.000]   >> -- it's going to be --
[00:34:34.000 --> 00:34:35.000]   >> -- you know, now they say
[00:34:35.000 --> 00:34:36.000]   we just closed this.
[00:34:36.000 --> 00:34:37.000]   Here's -- I'm looking at the
[00:34:37.000 --> 00:34:38.000]   data rate plans.
[00:34:38.000 --> 00:34:40.000]   And here's how they disclose it.
[00:34:40.000 --> 00:34:43.000]   It's $60 a month for 5 gigabytes.
[00:34:43.000 --> 00:34:45.000]   And then after 5 gigabytes,
[00:34:45.000 --> 00:34:52.000]   it's an additional .0048 per kilobyte.
[00:34:52.000 --> 00:34:53.000]   >> Mm.
[00:34:53.000 --> 00:34:54.000]   >> Well, that doesn't sound like
[00:34:54.000 --> 00:34:55.000]   much, right?
[00:34:55.000 --> 00:34:56.000]   What is that?
[00:34:56.000 --> 00:34:57.000]   There's a lot of zeros in there.
[00:34:57.000 --> 00:34:58.000]   That's pretty cheap.
[00:34:58.000 --> 00:34:59.000]   That's, you know, nothing.
[00:34:59.000 --> 00:35:02.000]   But it adds up to considerably
[00:35:02.000 --> 00:35:03.000]   more.
[00:35:03.000 --> 00:35:05.000]   I think it's 48 cents a megabyte.
[00:35:05.000 --> 00:35:07.000]   And it doesn't take long
[00:35:07.000 --> 00:35:08.000]   before you're up to $5,000.
[00:35:08.000 --> 00:35:09.000]   Her point is, yeah, they might
[00:35:09.000 --> 00:35:10.000]   have disclosed it.
[00:35:10.000 --> 00:35:12.000]   She says they didn't tell me.
[00:35:12.000 --> 00:35:13.000]   >> Yeah, very small prep.
[00:35:13.000 --> 00:35:15.000]   >> 18C says it's right there.
[00:35:15.000 --> 00:35:17.000]   You see that .0048 cents?
[00:35:17.000 --> 00:35:19.000]   It's right there.
[00:35:19.000 --> 00:35:20.000]   I got to tell you, I don't
[00:35:20.000 --> 00:35:21.000]   think that's disclosure.
[00:35:21.000 --> 00:35:22.000]   She's sewing them.
[00:35:22.000 --> 00:35:24.000]   >> I got to wonder, what was
[00:35:24.000 --> 00:35:26.000]   the woman using all of --
[00:35:26.000 --> 00:35:27.000]   >> Yeah.
[00:35:27.000 --> 00:35:28.000]   >> -- hollos.
[00:35:28.000 --> 00:35:29.000]   >> She was watching hollos, of
[00:35:29.000 --> 00:35:30.000]   course.
[00:35:30.000 --> 00:35:31.000]   >> Absolutely.
[00:35:31.000 --> 00:35:32.000]   >> Well, if you watch
[00:35:32.000 --> 00:35:34.000]   High Definition Video, or if you
[00:35:34.000 --> 00:35:35.000]   start downloading and selling
[00:35:35.000 --> 00:35:36.000]   applications, I mean, if you
[00:35:36.000 --> 00:35:38.000]   watch -- we actually went through
[00:35:38.000 --> 00:35:40.000]   it on Tekzilla two weeks ago, where
[00:35:40.000 --> 00:35:42.000]   we actually went, this is the data
[00:35:42.000 --> 00:35:43.000]   rate for something like Hulu
[00:35:43.000 --> 00:35:45.000]   regular versus Hulu HD.
[00:35:45.000 --> 00:35:47.000]   This is what happens if you start
[00:35:47.000 --> 00:35:50.000]   downloading movies from Netflix or
[00:35:50.000 --> 00:35:51.000]   Amazon.
[00:35:51.000 --> 00:35:52.000]   And it can add up, you know, it
[00:35:52.000 --> 00:35:54.000]   doesn't take a lot of work to get
[00:35:54.000 --> 00:35:55.000]   to 10 or 20 gigabytes.
[00:35:55.000 --> 00:35:56.000]   >> Yeah.
[00:35:56.000 --> 00:35:57.000]   >> So it turns out maybe she was
[00:35:57.000 --> 00:35:58.000]   watching Twitly, huh?
[00:35:58.000 --> 00:35:59.000]   >> Yeah.
[00:35:59.000 --> 00:36:00.000]   Well, that's the problem.
[00:36:00.000 --> 00:36:01.000]   >> Yeah.
[00:36:01.000 --> 00:36:02.000]   >> So, somebody who streams a lot
[00:36:02.000 --> 00:36:03.000]   of data, I can see these -- you
[00:36:03.000 --> 00:36:04.000]   know, five gigabytes sounds like
[00:36:04.000 --> 00:36:06.000]   a lot, and it is if you're just
[00:36:06.000 --> 00:36:07.000]   looking at email.
[00:36:07.000 --> 00:36:08.000]   >> You know, five gigabytes is,
[00:36:08.000 --> 00:36:10.000]   you know, three and a half
[00:36:10.000 --> 00:36:11.000]   movies.
[00:36:11.000 --> 00:36:12.000]   >> Right.
[00:36:12.000 --> 00:36:13.000]   >> You know, it's nothing.
[00:36:13.000 --> 00:36:14.000]   >> You know, near HD movies from
[00:36:14.000 --> 00:36:15.000]   almost any of the online services.
[00:36:15.000 --> 00:36:16.000]   >> Nothing.
[00:36:16.000 --> 00:36:17.000]   >> Well, people were getting
[00:36:17.000 --> 00:36:18.000]   upset about Comcast, and that's
[00:36:18.000 --> 00:36:19.000]   250 gigabytes.
[00:36:19.000 --> 00:36:20.000]   I mean, five seems just like you
[00:36:20.000 --> 00:36:21.000]   could hit it in a day.
[00:36:21.000 --> 00:36:22.000]   >> Right.
[00:36:22.000 --> 00:36:23.000]   >> Yeah, and all of the -- all of the
[00:36:23.000 --> 00:36:24.000]   the -- the -- the -- the -- the
[00:36:24.000 --> 00:36:25.000]   -- the -- the -- the -- the -- the
[00:36:25.000 --> 00:36:27.000]   -- the -- the -- the -- the
[00:36:27.000 --> 00:36:29.000]   the -- the -- the -- the -- the -- the
[00:36:29.000 --> 00:36:31.000]   the -- the -- the -- the -- the
[00:36:31.000 --> 00:36:33.000]   eVDO providers now have a five
[00:36:33.000 --> 00:36:34.000]   gigabyte cap.
[00:36:34.000 --> 00:36:36.000]   Verizon, AT&T, and Sprint.
[00:36:36.000 --> 00:36:37.000]   Sprint was the last -- Sprint was
[00:36:37.000 --> 00:36:39.000]   the only one that really had an
[00:36:39.000 --> 00:36:41.000]   unlimited cap any time recently.
[00:36:41.000 --> 00:36:42.000]   >> I think it's good.
[00:36:42.000 --> 00:36:44.000]   They should be a little more maybe
[00:36:44.000 --> 00:36:45.000]   forthcoming with the overages
[00:36:45.000 --> 00:36:46.000]   charges, but at the same time,
[00:36:46.000 --> 00:36:47.000]   people have to be kind of
[00:36:47.000 --> 00:36:49.000]   informed about how all this stuff
[00:36:49.000 --> 00:36:50.000]   plays out.
[00:36:50.000 --> 00:36:52.000]   Because if you're just not
[00:36:52.000 --> 00:36:54.000]   reading the small text or not
[00:36:54.000 --> 00:36:55.000]   paying attention enough to what
[00:36:55.000 --> 00:36:56.000]   the terms say, then you're just
[00:36:56.000 --> 00:36:57.000]   going to get in trouble.
[00:36:57.000 --> 00:36:59.000]   There's no two ways about it.
[00:36:59.000 --> 00:37:00.000]   Like, you have to figure that
[00:37:00.000 --> 00:37:01.000]   stuff out before you start
[00:37:01.000 --> 00:37:03.000]   downloading films and -- and
[00:37:03.000 --> 00:37:04.000]   movies and all sorts of other
[00:37:04.000 --> 00:37:05.000]   stuff over eVDO.
[00:37:05.000 --> 00:37:06.000]   >> I've got to check because I -- you
[00:37:06.000 --> 00:37:07.000]   know, I have a Verizon card and
[00:37:07.000 --> 00:37:08.000]   they didn't use to charge.
[00:37:08.000 --> 00:37:09.000]   They just would say at five
[00:37:09.000 --> 00:37:10.000]   gigabytes, we're going to cut you
[00:37:10.000 --> 00:37:11.000]   off.
[00:37:11.000 --> 00:37:12.000]   And now they charge and they
[00:37:12.000 --> 00:37:13.000]   charge a pretty high rate.
[00:37:13.000 --> 00:37:14.000]   >> Now which would you rather
[00:37:14.000 --> 00:37:15.000]   have -- would you rather have if
[00:37:15.000 --> 00:37:16.000]   they cut you off if you're
[00:37:16.000 --> 00:37:17.000]   wrapped -- charge you?
[00:37:17.000 --> 00:37:18.000]   >> Yeah.
[00:37:18.000 --> 00:37:19.000]   >> You don't want to get a $5,000
[00:37:19.000 --> 00:37:20.000]   bill.
[00:37:20.000 --> 00:37:21.000]   >> Right.
[00:37:21.000 --> 00:37:22.000]   >> And you really can't -- what are
[00:37:22.000 --> 00:37:23.000]   you going to say?
[00:37:23.000 --> 00:37:26.000]   I mean, she's suing, but she -- it's
[00:37:26.000 --> 00:37:28.000]   not a slam dunk by any means.
[00:37:28.000 --> 00:37:30.000]   You know, AT&T saying, well, we
[00:37:30.000 --> 00:37:31.000]   told you.
[00:37:31.000 --> 00:37:33.000]   You know, it's all very clearly
[00:37:33.000 --> 00:37:34.000]   disclaimed.
[00:37:34.000 --> 00:37:35.000]   >> Well, one thing that I think is
[00:37:35.000 --> 00:37:37.000]   a bad play for them PR-wise is
[00:37:37.000 --> 00:37:39.000]   when these people get slammed for
[00:37:39.000 --> 00:37:41.000]   $5,000 or $10,000, they're not
[00:37:41.000 --> 00:37:42.000]   being told that they're about to
[00:37:42.000 --> 00:37:43.000]   go over that they have gone
[00:37:43.000 --> 00:37:44.000]   over.
[00:37:44.000 --> 00:37:45.000]   They find out when they get the
[00:37:45.000 --> 00:37:46.000]   next bill.
[00:37:46.000 --> 00:37:47.000]   >> You need to let me know.
[00:37:47.000 --> 00:37:48.000]   >> Yeah.
[00:37:48.000 --> 00:37:49.000]   >> Yeah.
[00:37:49.000 --> 00:37:50.000]   >> Call you up and say, you know, at
[00:37:50.000 --> 00:37:51.000]   this rate, tomorrow you're going to
[00:37:51.000 --> 00:37:53.000]   be over.
[00:37:53.000 --> 00:37:54.000]   >> I know it's kind of a
[00:37:54.000 --> 00:37:55.000]   different thing, but with like
[00:37:55.000 --> 00:37:57.000]   PG&E, for example, I do auto pay
[00:37:57.000 --> 00:37:59.000]   every month, and if for some reason
[00:37:59.000 --> 00:38:01.000]   my bill goes over $100, which it
[00:38:01.000 --> 00:38:03.000]   almost never does, they tell me,
[00:38:03.000 --> 00:38:04.000]   they let me know that this is
[00:38:04.000 --> 00:38:06.000]   happening before they charge my
[00:38:06.000 --> 00:38:07.000]   account.
[00:38:07.000 --> 00:38:08.000]   It would be better if companies
[00:38:08.000 --> 00:38:10.000]   like AT&T and other EVDO
[00:38:10.000 --> 00:38:11.000]   providers could definitely have
[00:38:11.000 --> 00:38:12.000]   something like that.
[00:38:12.000 --> 00:38:13.000]   I mean, that would be --
[00:38:13.000 --> 00:38:14.000]   >> Well, they should.
[00:38:14.000 --> 00:38:15.000]   >> Nice.
[00:38:15.000 --> 00:38:16.000]   >> You can check.
[00:38:16.000 --> 00:38:17.000]   You can check.
[00:38:17.000 --> 00:38:18.000]   They say there's a tool on the
[00:38:18.000 --> 00:38:19.000]   computer that you could see I'm
[00:38:19.000 --> 00:38:21.000]   going to use, but it doesn't
[00:38:21.000 --> 00:38:22.000]   flash a sign up.
[00:38:22.000 --> 00:38:23.000]   >> But I had Verizon before I
[00:38:23.000 --> 00:38:25.000]   had an iPhone, and I got a
[00:38:25.000 --> 00:38:27.000]   text message at one point in time,
[00:38:27.000 --> 00:38:28.000]   and I don't remember frequently
[00:38:28.000 --> 00:38:30.000]   saying I'm out of minutes for
[00:38:30.000 --> 00:38:31.000]   the month.
[00:38:31.000 --> 00:38:32.000]   >> That's nice.
[00:38:32.000 --> 00:38:33.000]   >> So they have that feature
[00:38:33.000 --> 00:38:34.000]   set up some ability.
[00:38:34.000 --> 00:38:35.000]   >> They have the capability.
[00:38:35.000 --> 00:38:37.000]   >> It's not as clean cut with an
[00:38:37.000 --> 00:38:39.000]   EVDO modem or a tethering device
[00:38:39.000 --> 00:38:41.000]   as it is with a cell phone
[00:38:41.000 --> 00:38:42.000]   usage.
[00:38:42.000 --> 00:38:43.000]   You know, but I mean, they can
[00:38:43.000 --> 00:38:45.000]   send into an email account, but
[00:38:45.000 --> 00:38:46.000]   it's not like they can actually
[00:38:46.000 --> 00:38:48.000]   have the EVDO modem show on
[00:38:48.000 --> 00:38:49.000]   the personal screen like what's
[00:38:49.000 --> 00:38:50.000]   going on.
[00:38:50.000 --> 00:38:53.000]   >> If you watched us all -- not
[00:38:53.000 --> 00:38:54.000]   even all day.
[00:38:54.000 --> 00:38:56.000]   If you watch this eight hours a
[00:38:56.000 --> 00:38:58.000]   day, five days a week, it would
[00:38:58.000 --> 00:39:00.000]   be, you know, a terabyte a
[00:39:00.000 --> 00:39:01.000]   month.
[00:39:01.000 --> 00:39:02.000]   It would be a -- 500 megabytes
[00:39:02.000 --> 00:39:03.000]   a month.
[00:39:03.000 --> 00:39:04.000]   It would be a gigabyte a
[00:39:04.000 --> 00:39:05.000]   month.
[00:39:05.000 --> 00:39:06.000]   It would be a lot of data.
[00:39:06.000 --> 00:39:07.000]   And if you then down it, if you
[00:39:07.000 --> 00:39:08.000]   podcast, watch a little daily
[00:39:08.000 --> 00:39:09.000]   show on Hulu, I mean, it
[00:39:09.000 --> 00:39:10.000]   wouldn't be hard to get up.
[00:39:10.000 --> 00:39:11.000]   You're not going to get to
[00:39:11.000 --> 00:39:13.000]   250 gigabytes maybe, but --
[00:39:13.000 --> 00:39:15.000]   >> Unless you're really avid --
[00:39:15.000 --> 00:39:16.000]   >> Yeah, Twitter, right.
[00:39:16.000 --> 00:39:18.000]   140 characters at a time.
[00:39:18.000 --> 00:39:20.000]   >> Oh, I thought you were saying
[00:39:20.000 --> 00:39:21.000]   watching Twits.
[00:39:21.000 --> 00:39:22.000]   >> No, that's right.
[00:39:22.000 --> 00:39:23.000]   >> Don't confuse Twitter.
[00:39:23.000 --> 00:39:24.000]   >> No, no.
[00:39:24.000 --> 00:39:25.000]   >> I thought you said watching
[00:39:25.000 --> 00:39:26.000]   Twitter.
[00:39:26.000 --> 00:39:27.000]   >> No, you're actually -- I
[00:39:27.000 --> 00:39:28.000]   should do the calculations.
[00:39:28.000 --> 00:39:31.000]   Because we -- it's 500 kilobits a
[00:39:31.000 --> 00:39:32.000]   second.
[00:39:32.000 --> 00:39:34.000]   So I can -- you know what?
[00:39:34.000 --> 00:39:35.000]   >> Oh, like --
[00:39:35.000 --> 00:39:37.000]   >> Or Patrick's fell right over.
[00:39:37.000 --> 00:39:39.000]   >> 60 kilobytes a second.
[00:39:39.000 --> 00:39:40.000]   >> That wasn't me.
[00:39:40.000 --> 00:39:41.000]   >> That was -- that was -- that
[00:39:41.000 --> 00:39:42.000]   was at my house.
[00:39:42.000 --> 00:39:43.000]   >> That was your --
[00:39:43.000 --> 00:39:44.000]   >> I'm actually outside this
[00:39:44.000 --> 00:39:45.000]   afternoon.
[00:39:45.000 --> 00:39:47.000]   And we had a huge gust of wind
[00:39:47.000 --> 00:39:49.000]   that blew over the umbrella.
[00:39:49.000 --> 00:39:51.000]   >> Oh, you're outside on the
[00:39:51.000 --> 00:39:53.000]   pool and the porch with the
[00:39:53.000 --> 00:39:54.000]   umbrella.
[00:39:54.000 --> 00:39:55.000]   >> I thought he was living it up.
[00:39:55.000 --> 00:39:56.000]   >> Now I'm in California.
[00:39:56.000 --> 00:39:57.000]   >> Now I'm in California.
[00:39:57.000 --> 00:39:58.000]   >> We didn't get video of this
[00:39:58.000 --> 00:39:59.000]   show.
[00:39:59.000 --> 00:40:00.000]   Now I am sad.
[00:40:00.000 --> 00:40:01.000]   >> I told you we went to great
[00:40:01.000 --> 00:40:03.000]   links to set it up for you here,
[00:40:03.000 --> 00:40:04.000]   Leo.
[00:40:04.000 --> 00:40:05.000]   >> Oh, thank you.
[00:40:05.000 --> 00:40:06.000]   I'm sorry, Lavar.
[00:40:06.000 --> 00:40:07.000]   We'll do it next time.
[00:40:07.000 --> 00:40:08.000]   >> Next time, next time.
[00:40:08.000 --> 00:40:09.000]   >> About 200 megs an hour.
[00:40:09.000 --> 00:40:11.000]   >> Yeah, 176 gigabytes a month
[00:40:11.000 --> 00:40:12.000]   if you watch 24/7.
[00:40:12.000 --> 00:40:13.000]   So even then, it'd be hard to
[00:40:13.000 --> 00:40:14.000]   get to that 250.
[00:40:14.000 --> 00:40:15.000]   >> Yeah.
[00:40:15.000 --> 00:40:16.000]   >> Easy to go past five.
[00:40:16.000 --> 00:40:17.000]   >> Yeah.
[00:40:17.000 --> 00:40:18.000]   >> True deal.
[00:40:18.000 --> 00:40:19.000]   >> I mean, it's interesting because
[00:40:19.000 --> 00:40:22.000]   the five gigabyte cap, you know,
[00:40:22.000 --> 00:40:24.000]   I want to say AT&T had one Verizon
[00:40:24.000 --> 00:40:25.000]   put one in place.
[00:40:25.000 --> 00:40:27.000]   Sprint finally followed up in
[00:40:27.000 --> 00:40:29.000]   -- Sprint finally followed up in
[00:40:29.000 --> 00:40:30.000]   November of 2008.
[00:40:30.000 --> 00:40:32.000]   And it's -- you got to wonder what
[00:40:32.000 --> 00:40:34.000]   was the motivation, you know,
[00:40:34.000 --> 00:40:36.000]   where people -- because I suspect
[00:40:36.000 --> 00:40:38.000]   people were dropping -- people
[00:40:38.000 --> 00:40:40.000]   were dropping other accounts or
[00:40:40.000 --> 00:40:42.000]   satellite Internet to be able to
[00:40:42.000 --> 00:40:43.000]   use the eB --
[00:40:43.000 --> 00:40:45.000]   >> That's why AT&T won't let you
[00:40:45.000 --> 00:40:47.000]   tether or they wouldn't let Apple
[00:40:47.000 --> 00:40:48.000]   sell that tethering application.
[00:40:48.000 --> 00:40:49.000]   You have to pay extra to tether
[00:40:49.000 --> 00:40:50.000]   your iPhone.
[00:40:50.000 --> 00:40:51.000]   >> Oh, they introduced --
[00:40:51.000 --> 00:40:53.000]   >> They are going to introduce
[00:40:53.000 --> 00:40:55.000]   a plan, but it will cost you
[00:40:55.000 --> 00:40:56.000]   extra.
[00:40:56.000 --> 00:40:57.000]   >> Oh, of course.
[00:40:57.000 --> 00:40:58.000]   >> Unless you were one of the
[00:40:58.000 --> 00:40:59.000]   lucky people that downloaded that
[00:40:59.000 --> 00:41:00.000]   tethering application within the
[00:41:00.000 --> 00:41:01.000]   first 12 hours and if you were
[00:41:01.000 --> 00:41:02.000]   going to have a copy of the
[00:41:02.000 --> 00:41:03.000]   -- >> Think that the application
[00:41:03.000 --> 00:41:04.000]   downloaded through the store
[00:41:04.000 --> 00:41:05.000]   can be disabled.
[00:41:05.000 --> 00:41:06.000]   >> Yeah.
[00:41:06.000 --> 00:41:07.000]   But they haven't disabled it,
[00:41:07.000 --> 00:41:08.000]   oddly enough.
[00:41:08.000 --> 00:41:09.000]   >> Well, with the new App Store,
[00:41:09.000 --> 00:41:10.000]   you know, the third-party
[00:41:10.000 --> 00:41:11.000]   App Store that are coming up like
[00:41:11.000 --> 00:41:13.000]   the other day, you know,
[00:41:13.000 --> 00:41:15.000]   the other day, you know, the
[00:41:15.000 --> 00:41:16.000]   other day, you know, the other
[00:41:16.000 --> 00:41:17.000]   day, you know, the other day,
[00:41:17.000 --> 00:41:18.000]   you know, the other day, you know,
[00:41:18.000 --> 00:41:19.000]   the other day, you know, the
[00:41:19.000 --> 00:41:20.000]   other day, you know, the other
[00:41:20.000 --> 00:41:21.000]   day, you know, the other day,
[00:41:21.000 --> 00:41:22.000]   you know, the other day, you know,
[00:41:22.000 --> 00:41:23.000]   the other day, you know, the other
[00:41:23.000 --> 00:41:24.000]   day, you know, the other day,
[00:41:24.000 --> 00:41:25.000]   you know, the other day, you know,
[00:41:25.000 --> 00:41:26.000]   the other day, you know, the other
[00:41:26.000 --> 00:41:27.000]   day, you know, the other day,
[00:41:27.000 --> 00:41:28.000]   you know, the other day, you know,
[00:41:28.000 --> 00:41:29.000]   the other day, you know, the other
[00:41:29.000 --> 00:41:30.000]   day, you know, the other day, you
[00:41:30.000 --> 00:41:31.000]   know, the other day, you know,
[00:41:31.000 --> 00:41:32.000]   the other day, you know, the other
[00:41:32.000 --> 00:41:33.000]   day, you know, the other day,
[00:41:33.000 --> 00:41:39.000]   you know, the other day, you know,
[00:41:39.000 --> 00:41:40.000]   the other day, you know, the other
[00:41:40.000 --> 00:41:41.000]   day, you know, the other day, you
[00:41:41.000 --> 00:41:42.000]   know, the other day, you know, the
[00:41:42.000 --> 00:41:43.000]   other day, you know, the other day,
[00:41:43.000 --> 00:41:44.000]   you know, the other day, you know,
[00:41:44.000 --> 00:41:45.000]   the other day, you know, the other
[00:41:45.000 --> 00:41:46.000]   day, you know, the other day, you
[00:41:46.000 --> 00:41:47.000]   know, the other day, you know, the
[00:41:47.000 --> 00:41:48.000]   other day, you know, the other day,
[00:41:48.000 --> 00:41:49.000]   you know, the other day, you know,
